source,category,signal_tier,learning_type,title,provider,country,language,subtype,popularity,kotlin_confidence,url
university_website,university_page,primary,formal,Киберсигурност - ТУ - София,Technical University of Sofia,Bulgaria,,,,0.8,https://tu-sofia.bg/department/preview/27?dep_id=90
university_website,university_page,primary,formal,PDF Comparative study Java vs Kotlin,Technical University of Sofia,Bulgaria,,document,,0.8,https://e-university.tu-sofia.bg/e-publ/files/5326_Gotseva%2C%20Tomov%2C%20Danov%20-%20Comparative%20study%20Java%20vs%20Kotlin.pdf
university_website,university_page,secondary,formal,Детайли за публикация от базата данни на ТУ - София (Publication Details),Technical University of Sofia,Bulgaria,,,,0.4,https://e-university.tu-sofia.bg/e-publ/search-det.php?id=5326
university_website,university_page,primary,formal,Компютърни системи - ТУ - София,Technical University of Sofia,Bulgaria,,,,0.8,https://tu-sofia.bg/department/preview/27?dep_id=31
university_website,university_page,primary,formal,PDF Europass CV - tu-sofia.bg,Technical University of Sofia,Bulgaria,,document,,0.8,https://www.tu-sofia.bg/imgResearchers/33/cv_bg/Gotseva%20ENG.pdf
university_website,university_page,primary,formal,PDF 13-kotlin-multiplatform-slides.key - University of Waterloo,University of Waterloo,Canada,,document,,0.8,https://student.cs.uwaterloo.ca/~cs398/1-syllabus/2-weekly-schedule/lectures/13-kotlin-multiplatform-slides.pdf
university_website,university_page,primary,formal,PDF 10-02-async-programming-slides.key,University of Waterloo,Canada,,document,,0.8,https://student.cs.uwaterloo.ca/~cs398/1-syllabus/2-weekly-schedule/lectures/10-02-async-programming-slides.pdf
university_website,university_page,primary,formal,Syllabus :: CS 398,University of Waterloo,Canada,,,,0.8,https://student.cs.uwaterloo.ca/~cs398/1-syllabus
university_website,university_page,primary,formal,Werner Dietl at the University of Waterloo,University of Waterloo,Canada,,,,0.8,https://ece.uwaterloo.ca/~wdietl
university_website,university_page,secondary,formal,Posts | Jeff Avery,University of Waterloo,Canada,,,,0.4,https://cs.uwaterloo.ca/~j2avery/posts
university_website,university_page,secondary,formal,Software | POM Research Lab,University of Windsor,Canada,,,,0.4,https://www.uwindsor.ca/pomresearchlab/374/software
university_website,university_page,primary,formal,src/main/kotlin/cz/fit/cvut · master - Jan Klička - FIT GitLab,Czech Technical University of Prague,Czech Republic,,,,0.8,https://gitlab.fit.cvut.cz/klickjan/kotlin-lab/-/tree/master/src/main/kotlin/cz/fit/cvut?ref_type=heads
university_website,university_page,primary,formal,[PDF] ROZVRH HODIN 2 - Fakulta rybářství a ochrany vod,University of South Bohemia,Czech Republic,,document,,0.8,https://www.frov.jcu.cz/images/FROV/FROV-EN/documents/deans-measure/decision_of_dean_15_2013.pdf
university_website,university_page,primary,formal,Transformace Android Aplikace z Javy do Kotlinu,University of Economics Prague,Czech Republic,,,,0.8,https://vskp.vse.cz/75835_transformace-android-aplikace-z-javy-do-kotlinu??page=101
university_website,university_page,primary,formal,COPLAS talk: Systems and Programming Languages,University of Copenhagen,Denmark,,,,0.8,https://di.ku.dk/english/events/event-calendar-2026/coplas-talk-systems-and-programming-languages/
university_website,university_page,primary,formal,Course list - IT University of Copenhagen,IT University of Copenhagen,Denmark,,,,0.8,https://en.itu.dk/Programmes/International-students/Exchange-students/Course-list/
university_website,university_page,primary,formal,Android Apps Development with Kotlin - Training Course Details,Arab Academy for Science & Technology,Egypt,,,,0.8,https://aast.edu/en/training-courses/trainingcourse.php?course=4T4477
university_website,university_page,primary,formal,CATÁLOGO,Universidad Capitain General Gerardo Barrios,El Salvador,,document,,0.8,https://ugb.edu.sv/wp-content/download/pdf/Catalogo2024.pdf
university_website,university_page,primary,formal,UNIVERSIDAD GERARDO BARRIOS,Universidad Capitain General Gerardo Barrios,El Salvador,,document,,0.8,https://ugb.edu.sv/wp-content/download/pdf/catalogo2023.pdf
university_website,university_page,primary,formal,"Introduction to Kotlin | Study Guide, Diak AMK",Diaconia University of Applied Sciences,Finland,,,,0.8,https://opinto-opas.diak.fi/realization/C-10065-TT00EM36-3039?lang=en
university_website,university_page,primary,formal,"Information Technology, Bachelor's Degree | Metropolia UAS",Metropolia University of Applied Sciences,Finland,,,,0.8,https://www.metropolia.fi/en/study-at-metropolia/bachelors-degrees/information-technology
university_website,university_page,primary,formal,Open UAS: NonStop Virtual Studies - Metropolia Ammattikorkeakoulu,Metropolia University of Applied Sciences,Finland,,,,0.8,https://www.metropolia.fi/en/study-at-metropolia/open-university/nonstop-virtual-studies-information-and-communication-technology
university_website,university_page,primary,formal,All courses | eCampus,Ecole Nationale Supérieure des Mines de St-Etienne,France,,,,0.8,https://ecampus.emse.fr/course/index.php?categoryid=151&lang=en
university_website,university_page,primary,formal,Quentin Aristote / Kotlin Typer · GitLab - Explore projects - ENS,Ecole Normale Supérieure de Paris,France,,,,0.8,https://git.eleves.ens.fr/qaristote/kotlin-compiler
university_website,university_page,primary,formal,Programmation mobile - Catalogue des formations - Univ Strasbourg,Université de Strasbourg,France,,,,0.8,https://formations.unistra.fr/fr/formations/licence-LIG/licence-informatique-ME6/informatique-PR9/ue-informatique-LJGXIKH8/programmation-mobile-EN26112.html
university_website,university_page,primary,formal,KOTLIN course for ISU students - ILIA STATE UNIVERSITY,Ilia Chavchavadze State University,Georgia,,,,0.8,https://iliauni.edu.ge/en/siaxleebi-8/gonisdziebebi-346/kotlin-course-for-isu-students.page
university_website,university_page,primary,formal,News for students - ILIA STATE UNIVERSITY,Ilia Chavchavadze State University,Georgia,,,,0.8,https://iliauni.edu.ge/en/studentebistvis/siaxleebi-studentebistvis-432/0/36
university_website,university_page,primary,formal,Events - ILIA STATE UNIVERSITY,Ilia Chavchavadze State University,Georgia,,,,0.8,https://iliauni.edu.ge/en/siaxleebi-8/gonisdziebebi-346/0/368
university_website,university_page,primary,formal,Ranjith Krishnamurthy - Contact | Paderborn University,Theologische Fakultät Paderborn,Germany,,,,0.8,https://www.uni-paderborn.de/en/person/78060
university_website,university_page,primary,formal,[PDF] Programmieren 2 Einführung,Technische Universität Carolo-Wilhelmina zu Braunschweig,Germany,,document,,0.8,https://graphics.tu-bs.de/upload/teaching/ss21/programmieren2/Programmieren2_Folien.pdf
university_website,university_page,primary,formal,Language Design: Internals of Kotlin - TUM,Technische Universität München,Germany,,,,0.8,https://www.cs.cit.tum.de/pl/lehre/sommersemester-23/seminare/language-design-internals-of-kotlin/
university_website,university_page,primary,formal,Bachelor's Practical course - Kotlin (IN0012) - TUM,Technische Universität München,Germany,,,,0.8,https://www.cs.cit.tum.de/en/pl/lehre/wintersemester-2122/praktika/bachelors-practical-course-kotlin-in0012/
university_website,university_page,primary,formal,[PDF] Programmiersprachen Vorlesung 1 vom 16.10.23 Einführung,Universität Bremen,Germany,,document,,0.8,https://user.informatik.uni-bremen.de/clueth/lehre/ps.ws23/lectures/slides-all.pdf
university_website,university_page,primary,formal,Research - AQUA - TU Dortmund,Technische Universität Dortmund,Germany,,,,0.8,https://aqua.cs.tu-dortmund.de/research/
university_website,university_page,primary,formal,Master-Praktikum: Mobile Application Development (WiSe 2025/26),Ludwig-Maximilians-Universität München,Germany,,,,0.8,https://www.tcs.ifi.lmu.de/teaching/courses-ws-2025-26/mobile-application-development
university_website,university_page,primary,formal,Programme | Universität Trier,Universität Trier,Germany,,,,0.8,https://www.uni-trier.de/universitaet/fachbereiche-faecher/fachbereich-ii/faecher/computerlinguistik-und-digital-humanities/fachschaft-codipho/downloads
university_website,university_page,primary,formal,Details for: Android Programming with Kotlin For Beginners Build ...,Kumasi Technical University,Ghana,,,,0.8,https://catalogue.kstu.edu.gh/cgi-bin/koha/opac-detail.pl?biblionumber=2375&shelfbrowse_itemnumber=5269
university_website,university_page,primary,formal,Program Structure | Athens University of Economics and Business,Athens University of Economics and Business,Greece,,,,0.8,https://www.dept.aueb.gr/en/digitaltransformation/content/program-structure-0
university_website,university_page,primary,formal,Page 54 - SYU Prospectus - Hong Kong Shue Yan University,Hong Kong Shue Yan University,Hong Kong,,,,0.8,https://www.hksyu.edu/flipbook/prospectus2021-22/files/basic-html/page54.html
university_website,university_page,primary,formal,Green Tomato – Job Vacancies 1. Developer (Backend),Hong Kong Metropolitan University,Hong Kong,,document,,0.8,https://www.hkmu.edu.hk/SAO/Job%20Fair/2022/44_Green%20Tomato%20Limited_New.pdf
university_website,university_page,primary,formal,HKAI Lab Portfolio Companies - JDs,Hong Kong Metropolitan University,Hong Kong,,document,,0.8,https://www.hkmu.edu.hk/SAO/career/HKAI%20Lab%20Portfolio%20Companies_JD_Summary_20230309.pdf
university_website,university_page,primary,formal,PROGRAMME ABSTRACTS OF PAPERS,Hong Kong Metropolitan University,Hong Kong,,document,,0.8,https://www.hkmu.edu.hk/URC/icoie2023_programme_book.pdf
university_website,university_page,primary,formal,Kotlin alapú szoftverfejlesztés (VIAUAV41) - BME AUT,Budapest University of Technology and Economics,Hungary,,,,0.8,https://www.aut.bme.hu/Course/kotlin
